"Path","Bytes","SHA256"
"test-vectors/invalid/semantic-v1/election-not-open/description.md","184","A97B14231A047C8016546FFB2C6BFD8D294B5D98F5DF3C65C57C167A6B95B4B1"
"test-vectors/invalid/semantic-v1/election-not-open/expected.json","163","DEC8FF5928A0DAE405EB9A1F379FAE9495E8B34E914C864DF7BAD89FFD0B4C47"
"test-vectors/invalid/semantic-v1/election-not-open/scenario.json","173","8A6F409B0AE938A97F067ECA317FB61C4EDE11BC91FC33706705614DDC542FBA"
"test-vectors/invalid/semantic-v1/empty-proof/description.md","150","608F6099F9C89F4B89ED1841779A28ACB74F3777F8D161FDF0FA05FDECDA110C"
"test-vectors/invalid/semantic-v1/empty-proof/expected.json","152","BC3E5D7084AF70305BC4EC2CCAB12C679DCF69F80C8ADF7D30D24EBA4D163604"
"test-vectors/invalid/semantic-v1/empty-proof/scenario.json","161","5AF685291EF7487301D364B15EB74D6BD52C3096011F34BF024B1C6A2245D476"
"test-vectors/invalid/semantic-v1/incomplete-replay-transcript/description.md","212","235E0FE0F5F0AA825A79764A8499DD3A2BCD1AF165E3D44C53809CFADA41C3FC"
"test-vectors/invalid/semantic-v1/incomplete-replay-transcript/expected.json","191","65C07DB68B1993FBF8CFC3C9C70D1CB560F250202D1FF0813B02BD3A1E235689"
"test-vectors/invalid/semantic-v1/incomplete-replay-transcript/scenario.json","195","74625D60C3741168CA0D73C79933B169AF9364AF80D93BF9F8506DD27D2AA965"
"test-vectors/invalid/semantic-v1/lifecycle-wrong-manifest/description.md","201","6B30E40A3AC16A41EF85A659C662FB5BBD7077622FA215CE23862C9F9DD91AAB"
"test-vectors/invalid/semantic-v1/lifecycle-wrong-manifest/expected.json","172","0EE7949C7EE0FCE633F1832F50225089BE72F26EFFE204D704C7698314C8A96E"
"test-vectors/invalid/semantic-v1/lifecycle-wrong-manifest/scenario.json","187","456EA6F0BF1C5704671EC5BB4F2683FAAA8CA27C04D1B0E11825618A557D4937"
"test-vectors/invalid/semantic-v1/lifecycle-wrong-registry/description.md","216","497E1D6E695BA785971016B211FFB16287E78ADFA3FE63F32080980DADE03A8A"
"test-vectors/invalid/semantic-v1/lifecycle-wrong-registry/expected.json","182","4E98141D2B68B1C22C4FA7E86939699DC922D65111291083421246C464884277"
"test-vectors/invalid/semantic-v1/lifecycle-wrong-registry/scenario.json","187","0C878C16FA76AFDE71EFF7C4088BBD438996D611194C16F1F56901F87FEA725E"
"test-vectors/invalid/semantic-v1/malformed-test-only-proof/description.md","208","33DB9A4D3326606DF002A1F57BCB849C39D7006AD009E7D92C5B4FD493830A55"
"test-vectors/invalid/semantic-v1/malformed-test-only-proof/expected.json","166","422BEAF34864D3511C5D0A604693C71E89CA2C393D8FC1C9C08014EC45A661D8"
"test-vectors/invalid/semantic-v1/malformed-test-only-proof/scenario.json","189","86499AB6529417A60878E4CC59E0A1AF127C40843F2EB41695FEA062DE3B351F"
"test-vectors/invalid/semantic-v1/proof-for-other-ballot/description.md","190","FE11196BF4FE8DAFDD18E7BE1EEF8B83845CDE17C8668AE5FB669B3EBA36C195"
"test-vectors/invalid/semantic-v1/proof-for-other-ballot/expected.json","163","DD8109544BAC8948C0E8E64C214833674FF0EB1D840BBF33F92B025440E3D161"
"test-vectors/invalid/semantic-v1/proof-for-other-ballot/scenario.json","183","4CE54E49F45774B0A116437F86359723E4C149457CC9FE7FF6C456EBCB2BE07B"
"test-vectors/invalid/semantic-v1/README.md","709","5951C4905A1756730E533A238F281FC47465B4B0DF9326461562C01EC46531D4"
"test-vectors/invalid/semantic-v1/replay-digest-mismatch/description.md","208","53B06289FBF3D622CE6E551DAA47E9CE8F815EF7C2493BC553FE60E9AA6F78C2"
"test-vectors/invalid/semantic-v1/replay-digest-mismatch/expected.json","182","C3FFE124A1E27045FF182FF6D73A3CB6E8D7E33A874E1F005E3729C1219F17BE"
"test-vectors/invalid/semantic-v1/replay-digest-mismatch/scenario.json","183","C5658DA0EF7E400BA06C684E84707D0A0F9D95285D13530CA8CFDAF4D37A0ED2"
"test-vectors/invalid/semantic-v1/skipped-replay-decision/description.md","200","C6D455296D88006FCF5380323A24180D29B261F10386C36993BFA40329E4E6D0"
"test-vectors/invalid/semantic-v1/skipped-replay-decision/expected.json","175","EC79199582ABE3E9FA59D2AC743C6D07A70E2A85578D9C35E35549564D21FD9E"
"test-vectors/invalid/semantic-v1/skipped-replay-decision/scenario.json","185","D986A0956572B1A47CA06BA8553F711E3163414B2376E736F438B5EAC14AAAEE"
"test-vectors/invalid/semantic-v1/unsupported-manifest-version/description.md","195","90434AC941B3C1E96FAE6801C5EBDD5E3ED3A92E497E8E6F252A1B5058D719A4"
"test-vectors/invalid/semantic-v1/unsupported-manifest-version/expected.json","185","2A277208520ADB74720DBF41C10E7865E0FEF9B74B6E46A10C4064D217A2A66C"
"test-vectors/invalid/semantic-v1/unsupported-manifest-version/scenario.json","195","0365AC94A3AE4C76BF815545382537AA2F36E351B47E753D9283620E7F059A24"
"test-vectors/invalid/semantic-v1/unsupported-package-version/description.md","189","1168C10DC37A8359A5E5A6125CAAF7FDE296BFDB4FD80FAA9CD1EE296D8EBD23"
"test-vectors/invalid/semantic-v1/unsupported-package-version/expected.json","184","596D611114DF93ADD383429AE99430FCE7A0736A0EBE7731F6DD105FC1BA671E"
"test-vectors/invalid/semantic-v1/unsupported-package-version/scenario.json","193","589548F6B29919E37BC26199EB84A06EEA7118D47D84C7D230F7E352C2C3A724"
"test-vectors/invalid/semantic-v1/unsupported-proof-suite/description.md","201","21C30B950A44BE1E643E27BBBDF36540391A467BE55159C23A353FB1DECAE8FC"
"test-vectors/invalid/semantic-v1/unsupported-proof-suite/expected.json","175","43746104D814635A16363FC7CB3A2367BFEBD154E03BF118BE4082A9AB73BEBE"
"test-vectors/invalid/semantic-v1/unsupported-proof-suite/scenario.json","185","9A69657ED8F0F4D127673A4C3170B7D8EF9D6BF06BBAA2F049FCA176A7604F40"
"test-vectors/invalid/semantic-v1/wrong-manifest-hash/description.md","186","AD3EC78B382D984ACA72417157514CCAB9F287AD99094E47D3D582513BB51375"
"test-vectors/invalid/semantic-v1/wrong-manifest-hash/expected.json","167","2128AAA47334C2FA447B414BAE3B52256D46C29AB5FCC0EB0BBF00BB2038B0FC"
"test-vectors/invalid/semantic-v1/wrong-manifest-hash/scenario.json","177","7498927B18C816A65864878C8411B5158D08E16B5CE4DFF24F0712B319AD6570"
"test-vectors/README.md","931","C79B75B58F6A161685E9E994A854A8B6D1066542C882E8505915E121B61CDB53"
"test-vectors/schema/invalid-case-v1.md","755","6402C215688FCA2B8186DAFEC2C2BF10C405EAE51D7F60D91C553970C0B5845A"
"test-vectors/schema/semantic-case-v1.md","580","ABB6974A602C68C8CA1B1D2D580CAA6F786698691B408E7BBDE4AB4FA08485F7"
"test-vectors/schema/valid-case-v1.md","1151","51F56F5681B42E2369B85BFD7F6CB2A20F5142CB897D92F8BBAC5D165D68371E"
"test-vectors/valid/canonical-v1/approval-ballot-single-selection/canonical.cbor","9","8C1537F7ABE51B80FDDB3C00AE805FBD21010507042376C2332B8DA819976DC2"
"test-vectors/valid/canonical-v1/approval-ballot-single-selection/canonical.hex","19","66B8FB1F628ADC70364CA56711D4A7B2EF82673B620E09E402F743B5562A00A1"
"test-vectors/valid/canonical-v1/approval-ballot-single-selection/description.md","310","F1AD5FF9D274D74442D3412F95203DAA1327B4FC0673620A050EB4FBA5BD7EC7"
"test-vectors/valid/canonical-v1/approval-ballot-single-selection/expected.json","284","09A9BCD66D62C30FD1EE575643284CF6C4C1F53A26CEB66009E7B5ADBB057416"
"test-vectors/valid/canonical-v1/approval-ballot-single-selection/expected-hashes.json","334","CACCFD676FF40B1C206633A8F57474D8CDBC44E534FF64F8A1C29EA91FBF6A91"
"test-vectors/valid/canonical-v1/approval-ballot-single-selection/input.json","236","CAAFABE3F3492FB10BDB0BC8238E930E688063CFE07BB9CFE33FF6505AAD8443"
"test-vectors/valid/canonical-v1/archive-manifest-ballot-measure/canonical.cbor","307","91A47611D97531D531FE685772EAF1082817AA2832DE3D75C32B63B920582E3B"
"test-vectors/valid/canonical-v1/archive-manifest-ballot-measure/canonical.hex","615","4394B76C6DEB490A986CF96D1F0F7CB28CC1B51E4992B901E3F6ADDFCB3EDD29"
"test-vectors/valid/canonical-v1/archive-manifest-ballot-measure/description.md","430","ECEF1E44B70A93F3D2CC17762743E846A83FDF27767EF4B8C7E00E85E82A4CC1"
"test-vectors/valid/canonical-v1/archive-manifest-ballot-measure/expected.json","318","24831F13A597F4A8368FF0357270AC790087B2F18F93325F15BD324E3466E6AA"
"test-vectors/valid/canonical-v1/archive-manifest-ballot-measure/expected-hashes.json","363","4F7906FF102BC5AC975609F313353060D99786DF748C2B93909F7A858AE3DE5C"
"test-vectors/valid/canonical-v1/archive-manifest-ballot-measure/input.json","410","377229C73EFDA3437AD155AA192539ADB78FDCE2753034DAE164BA57FEE85885"
"test-vectors/valid/canonical-v1/archive-manifest-candidate-election/canonical.cbor","307","2046149739B43AFCAF6C13CF9A290A035A1AA116479D4E04CFC2B1D451C6048E"
"test-vectors/valid/canonical-v1/archive-manifest-candidate-election/canonical.hex","615","429A0C96C7728B27A9D0FE6C66AA6A77EDDBEEC92B7FEEDD7CBFB75AEC702FF1"
"test-vectors/valid/canonical-v1/archive-manifest-candidate-election/description.md","428","14AE730D75ABDF2CCBB0A763A0F1E272D75D5A42CEB201E554A4C580746A7BDC"
"test-vectors/valid/canonical-v1/archive-manifest-candidate-election/expected.json","326","C53356E630413777170398CCE26AB754EB1ACB175D391F2574B311F7389F9E90"
"test-vectors/valid/canonical-v1/archive-manifest-candidate-election/expected-hashes.json","371","070DD6D36D1947C88AC8723C926CB4BE7A8128C7E03F35316B6152F34C5CCBC7"
"test-vectors/valid/canonical-v1/archive-manifest-candidate-election/input.json","422","33EBADCF235D3293BCFB20D80FBCB4A4812C11554F42B3F8457FD1EC331425F8"
"test-vectors/valid/canonical-v1/ballot-package-ballot-measure/canonical.cbor","484","A760BC48C7DA5A66E13DA73D8E7ADC74BEA50DEBA427EAF265DDC007E0C48911"
"test-vectors/valid/canonical-v1/ballot-package-ballot-measure/canonical.hex","969","8AD3CC68FFF30EAC6917ED05089CD8F7B31EA60AB29940EB23F1D6D883CA912F"
"test-vectors/valid/canonical-v1/ballot-package-ballot-measure/description.md","480","C870AB64680892F821C5ADD5F1D1DA67D6E16A7349FE7BD123A2ECBDAB36C617"
"test-vectors/valid/canonical-v1/ballot-package-ballot-measure/expected.json","314","0F6242C9FC5C118BCC166184E0FCBD13D1810E6C21A66FBD48929541138F5FE3"
"test-vectors/valid/canonical-v1/ballot-package-ballot-measure/expected-hashes.json","359","0145AC6D24E841A5A1D1789ED8F5EAF3E2F3E7629D942DABAC4C5AE662D8757E"
"test-vectors/valid/canonical-v1/ballot-package-ballot-measure/input.json","406","DDB1687BA19BB0A813BD2E213458867F7D9E77FADCFABEE2D8D61ECE2E51FD57"
"test-vectors/valid/canonical-v1/ballot-package-candidate-election/canonical.cbor","515","C6FF1D4A8202BB936211932503CFD0600733E680F2567EB04FA9E393C4DCD349"
"test-vectors/valid/canonical-v1/ballot-package-candidate-election/canonical.hex","1031","AF01155F2BFCFE0708D40B5432D3E48265D8DB51A1C7448C39CB718C9BB8F56B"
"test-vectors/valid/canonical-v1/ballot-package-candidate-election/description.md","478","F55A3E5C66C7697644F2C3D908056647A66EE1D28AE2959B4EB631DDAEDD515A"
"test-vectors/valid/canonical-v1/ballot-package-candidate-election/expected.json","322","97AEB784243CAEB56F3056F0F46FF98823D03C4D46763F5ACD1C06B28A8E72E3"
"test-vectors/valid/canonical-v1/ballot-package-candidate-election/expected-hashes.json","367","7526312EF7D82CCC06AC0D6131AE18A9EA52BD726B97A00C1694D0A50F147B2F"
"test-vectors/valid/canonical-v1/ballot-package-candidate-election/input.json","418","791841D53A934D7027B4582806BA6AE4B0EA3AD88DC23601FBB193096D98566B"
"test-vectors/valid/canonical-v1/candidate-set-governance-options/canonical.cbor","46","59846CBE753ACBB27D0B1502D475DC0DC85FE52986466D98E937A8340DAB6F24"
"test-vectors/valid/canonical-v1/candidate-set-governance-options/canonical.hex","93","EAA5995F610013AD993FCC1CBBCEE6B840DC47BC235B284A8ADC44158818121A"
"test-vectors/valid/canonical-v1/candidate-set-governance-options/description.md","309","9713935B15A325167E1F30B91A39BDB4C85877CDF1B87913692D9F94E6D61390"
"test-vectors/valid/canonical-v1/candidate-set-governance-options/expected.json","276","9B531994713048D539F6BF683D1D79BC426921E0690D51B283FF3B78D14C0D12"
"test-vectors/valid/canonical-v1/candidate-set-governance-options/expected-hashes.json","324","9A4E7A029181A1EAB1E47567D36C552B7A28E6A4D78806140FEAA1A45C708C32"
"test-vectors/valid/canonical-v1/candidate-set-governance-options/input.json","254","40EFCEE778EE6915604FA154650E8B97215B4504F1309FFCEAF9A0256BB698DE"
"test-vectors/valid/canonical-v1/election-manifest-ballot-measure/canonical.cbor","231","8C19833326DF0FA9F1FB4BB56DF642A77F5067D13B6C957C7AF5F17AC34384AD"
"test-vectors/valid/canonical-v1/election-manifest-ballot-measure/canonical.hex","463","AF3DF8BD080F6A4836964E7D409CAF05CD7D071C9E5089C1B186887999CC9D85"
"test-vectors/valid/canonical-v1/election-manifest-ballot-measure/description.md","432","A206BDD2BC2CECD93F12A5B9B3280AF38864D3A126008F1C66E9F917493ABA78"
"test-vectors/valid/canonical-v1/election-manifest-ballot-measure/expected.json","320","811E97E3E8CA6E7531F7EFCE556896D1F67CBFAE832A0C6EB7F5E22C79F5ADB2"
"test-vectors/valid/canonical-v1/election-manifest-ballot-measure/expected-hashes.json","365","9D5DD4FF5D69450FD56A84076EFAFFE830D1F50D8CA06F243419FE453FC07382"
"test-vectors/valid/canonical-v1/election-manifest-ballot-measure/input.json","412","51DCE51E281436210FC59B0F0546ABC6CCE0C86632E9A0754D1A15C224B0A2AE"
"test-vectors/valid/canonical-v1/election-manifest-candidate-election/canonical.cbor","237","D5B0CC4254942DEEF377F51CF8F7E5A236EE80BACB6EE32243ADD31627B13124"
"test-vectors/valid/canonical-v1/election-manifest-candidate-election/canonical.hex","475","4CEB166B4CF6C4D8C93D6EA904EB95061F5DD20FF58F9A820D4EB552F4B23827"
"test-vectors/valid/canonical-v1/election-manifest-candidate-election/description.md","430","E10386CD61E21B3AC52BA4004CB2728F682EC7AE09F16FD2E21B32D7CF2AF7A2"
"test-vectors/valid/canonical-v1/election-manifest-candidate-election/expected.json","328","96DAFD52A2F5798834DC6BFFFD31245F44509E937C45A7AFFF56719513AEED58"
"test-vectors/valid/canonical-v1/election-manifest-candidate-election/expected-hashes.json","373","BAF1256AD26473FBBAC57FB5FE87F5B0A087C8888E6DCD62DA431BBA74880089"
"test-vectors/valid/canonical-v1/election-manifest-candidate-election/input.json","424","F948719679BF76DCBC110DA92533920668B34D6D833DA923BE9447CAE7F29A7B"
"test-vectors/valid/canonical-v1/README.md","1490","384D0A82A2419F0C5F588EF3B3EE874665A754D330D420B5E5B2E41A5307F281"
"test-vectors/valid/canonical-v1/registry-snapshot-multi-member/canonical.cbor","66","2F3A125BE0FF4AD8C40DFE233062BB2808CC8F16933187015246962D5DD7DDAD"
"test-vectors/valid/canonical-v1/registry-snapshot-multi-member/canonical.hex","133","8C49B3A1C80C34D57835CE8ACBF44DA9239B5D675A6A9C16371EBFFF43EFC591"
"test-vectors/valid/canonical-v1/registry-snapshot-multi-member/description.md","298","9AD51055A052BD15EAFB3CEDB457CBAD053101FE0108190E6BA86385CB6F53AA"
"test-vectors/valid/canonical-v1/registry-snapshot-multi-member/expected.json","278","AD2F290BC3AD10D3B13D35DB34A077A005B37ABA08DF89A3C98235470845ADAE"
"test-vectors/valid/canonical-v1/registry-snapshot-multi-member/expected-hashes.json","326","727F013DA09E03454C00F0A2DFD59DEF33298B903DB2A5BB25A116211DF12647"
"test-vectors/valid/canonical-v1/registry-snapshot-multi-member/input.json","245","457AD765E157CEC975AFB7C208710C6765E55FF47912AC5C413BA6E9C1CBB67D"
"test-vectors/valid/independent-verification-v1.json","4141","0BB4247B0747716CE8605ABF5B181E8B0A16E20B0D3B11B8C230B12045727F00"
"test-vectors/valid/README.md","774","082482FCF3A68E09BDB01B7D15062EF86795126C757C6C5D610524C83E9BE4D0"
"tools/independent_vector_verifier.py","28934","F68EEDD72FF29A224BFA0B48D77715576FEBD47BBCA42E5E38997A42CC829023"
"tools/test_independent_vector_verifier.py","6419","2C1CAD95FB0B474566900FA3419DFC29C8C75E0EEE7854BA0C2D8901301B4C4E"
